,loss,accuracy,f1_score,specificity,sensitivity,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,1.54573293030262,0.6083333333333333,0.6412213740458015,0.4189189189189189,0.9130434782608695,1731304881,checkpoint_000009,True,True,10,abf1b927,2024-11-11_08-01-23,7.162571668624878,75.85851311683655,6851,alex-MS-7996,192.168.100.115,75.85851311683655,10,0.04113721641389637,32,abf1b927
1,0.619951331615448,0.7416666666666667,0.6352941176470588,0.9117647058823529,0.5192307692307693,1731304954,checkpoint_000007,True,True,8,320149a7,2024-11-11_08-02-36,8.271176099777222,67.59110188484192,7345,alex-MS-7996,192.168.100.115,67.59110188484192,8,6.815230524303027e-06,8,320149a7
2,0.680803507566452,0.6166666666666667,0.39473684210526316,0.7763157894736842,0.3409090909090909,1731305018,checkpoint_000007,True,True,8,21986d40,2024-11-11_08-03-40,7.24814510345459,59.07168960571289,7742,alex-MS-7996,192.168.100.115,59.07168960571289,8,1.7049791606077192e-06,32,21986d40
3,10.793445751070976,0.575,0.6433566433566433,0.3108108108108108,1.0,1731305039,checkpoint_000001,True,True,2,ada91571,2024-11-11_08-04-01,7.517235040664673,16.213544368743896,8138,alex-MS-7996,192.168.100.115,16.213544368743896,2,0.0017833959106297048,16,ada91571
4,8.49062381585439,0.5083333333333333,0.06349206349206349,0.7866666666666666,0.044444444444444446,1731305078,checkpoint_000003,True,True,4,12045861,2024-11-11_08-04-40,8.266178131103516,34.23321557044983,8313,alex-MS-7996,192.168.100.115,34.23321557044983,4,0.008357125548610738,8,12045861
5,11.806081295013428,0.5916666666666667,0.6474820143884892,0.3561643835616438,0.9574468085106383,1731305114,checkpoint_000003,True,True,4,adf68174,2024-11-11_08-05-16,7.531786203384399,31.23337745666504,8563,alex-MS-7996,192.168.100.115,31.23337745666504,4,0.0009927832285402986,16,adf68174
6,5.0186295534566545,0.625,0.0,1.0,0.0,1731305145,checkpoint_000001,True,True,2,8efa23b7,2024-11-11_08-05-47,12.26240086555481,25.702388048171997,8812,alex-MS-7996,192.168.100.115,25.702388048171997,2,0.07479874687502659,2,8efa23b7
7,1.167115181684494,0.5416666666666666,0.5985401459854015,0.36363636363636365,0.7592592592592593,1731305166,checkpoint_000001,True,True,2,2776ca96,2024-11-11_08-06-08,7.321292877197266,15.800020456314087,8988,alex-MS-7996,192.168.100.115,15.800020456314087,2,0.0014869106477561746,32,2776ca96
8,0.779704712331295,0.8,0.7692307692307693,0.8115942028985508,0.7843137254901961,1731305233,checkpoint_000007,True,True,8,a1a505c2,2024-11-11_08-07-15,7.5436930656433105,62.18383073806763,9164,alex-MS-7996,192.168.100.115,62.18383073806763,8,0.00026450475076105666,16,a1a505c2
9,25.755990505218506,0.5583333333333333,0.1016949152542373,0.7710843373493976,0.08108108108108109,1731305254,checkpoint_000001,True,True,2,c697da42,2024-11-11_08-07-36,7.568503141403198,16.293163776397705,9561,alex-MS-7996,192.168.100.115,16.293163776397705,2,0.029386527044751625,16,c697da42
