,loss,f1_score,specificity,sensitivity,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.6283391773700714,0.0,1.0,0.0,0.6833333333333333,1732459320,checkpoint_000004,True,True,5,f37a250d,2024-11-24_16-42-08,45.52111792564392,240.5262107849121,70346,alex-MS-7996,192.168.100.115,240.5262107849121,5,0.0003188101473699655,8,f37a250d
1,0.6382617096106211,0.0,1.0,0.0,0.6833333333333333,1732459536,checkpoint_000003,True,True,4,026f5d9f,2024-11-24_16-45-44,52.39923453330994,211.32682871818542,70968,alex-MS-7996,192.168.100.115,211.32682871818542,4,0.0002107248265723807,4,026f5d9f
2,0.26435497049242257,0.8421052631578947,0.9886363636363636,0.75,0.925,1732459812,checkpoint_000004,True,True,5,6f70f366,2024-11-24_16-50-21,57.52957367897034,271.1948866844177,71559,alex-MS-7996,192.168.100.115,271.1948866844177,5,2.2951147440212658e-05,4,6f70f366
3,0.5230249514182409,0.6506024096385542,0.8311688311688312,0.627906976744186,0.7583333333333333,1732460066,checkpoint_000004,True,True,5,7b05373d,2024-11-24_16-54-35,49.93667030334473,249.4497034549713,72193,alex-MS-7996,192.168.100.115,249.4497034549713,5,1.3485099018263773e-05,8,7b05373d
4,0.7188113709290822,0.0,1.0,0.0,0.6333333333333333,1732460173,checkpoint_000001,True,True,2,a2a7e211,2024-11-24_16-56-21,49.42083024978638,100.94663667678833,72806,alex-MS-7996,192.168.100.115,100.94663667678833,2,0.0005840456658768495,8,a2a7e211
5,0.41895888311167556,0.6551724137931034,0.9310344827586207,0.5757575757575758,0.8333333333333334,1732460565,checkpoint_000004,True,True,5,7f51636d,2024-11-24_17-02-52,76.8737895488739,385.73965191841125,73113,alex-MS-7996,192.168.100.115,385.73965191841125,5,5.770217344402044e-06,2,7f51636d
6,0.3547339548667272,0.7246376811594203,0.8941176470588236,0.7142857142857143,0.8416666666666667,1732460820,checkpoint_000004,True,True,5,40fef5dd,2024-11-24_17-07-09,50.44765543937683,251.41766667366028,73913,alex-MS-7996,192.168.100.115,251.41766667366028,5,2.3425537807228774e-05,8,40fef5dd
7,0.42095301548639935,0.723404255319149,0.7317073170731707,0.8947368421052632,0.7833333333333333,1732461076,checkpoint_000004,True,True,5,43cf8586,2024-11-24_17-11-24,49.24681997299194,250.22359085083008,74513,alex-MS-7996,192.168.100.115,250.22359085083008,5,0.00014146235251486457,8,43cf8586
8,0.26564850881695745,0.7857142857142857,0.9555555555555556,0.7333333333333333,0.9,1732461322,checkpoint_000004,True,True,5,0d3ef701,2024-11-24_17-15-30,46.01152539253235,241.3581144809723,75137,alex-MS-7996,192.168.100.115,241.3581144809723,5,0.00015317089550387694,8,0d3ef701
9,0.6257706006368001,0.0,0.9659090909090909,0.0,0.7083333333333334,1732461427,checkpoint_000001,True,True,2,be11402e,2024-11-24_17-17-16,50.46002793312073,100.54891967773438,75774,alex-MS-7996,192.168.100.115,100.54891967773438,2,1.5080668871771638e-06,8,be11402e
