,loss,accuracy,f1_score,specificity,sensitivity,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.026143485214561224,0.9916666666666667,0.8571428571428571,0.9914529914529915,1.0,1731318026,checkpoint_000009,True,True,10,e101b591,2024-11-11_11-40-28,7.650359630584717,77.65344452857971,82207,alex-MS-7996,192.168.100.115,77.65344452857971,10,0.0008955584804785958,32,e101b591
1,0.11637685603151719,0.9666666666666667,0.6,1.0,0.42857142857142855,1731318120,checkpoint_000009,True,True,10,3b6faa79,2024-11-11_11-42-02,8.869555711746216,89.56541061401367,85348,alex-MS-7996,192.168.100.115,89.56541061401367,10,0.0001385606390721993,8,3b6faa79
2,0.27703015406926473,0.9583333333333334,0.0,1.0,0.0,1731318148,checkpoint_000001,True,True,2,eefc35e6,2024-11-11_11-42-30,10.396761894226074,22.50601840019226,88879,alex-MS-7996,192.168.100.115,22.50601840019226,2,2.2027909303082233e-05,4,eefc35e6
3,0.027344425208866596,0.9916666666666667,0.8571428571428571,1.0,0.75,1731318242,checkpoint_000009,True,True,10,7fa759dc,2024-11-11_11-44-04,8.807533264160156,89.50439786911011,89926,alex-MS-7996,192.168.100.115,89.50439786911011,10,0.0002301816486155877,8,7fa759dc
4,0.29255032632499933,0.9666666666666667,0.0,1.0,0.0,1731318264,checkpoint_000001,True,True,2,edac60e8,2024-11-11_11-44-26,7.605777740478516,16.579816341400146,93453,alex-MS-7996,192.168.100.115,16.579816341400146,2,0.0004408871542137871,32,edac60e8
5,0.08112539930346732,0.9583333333333334,0.0,0.9745762711864406,0.0,1731318376,checkpoint_000009,True,True,10,a7ecad5d,2024-11-11_11-46-19,11.064368963241577,106.92543745040894,94335,alex-MS-7996,192.168.100.115,106.92543745040894,10,0.00027864922345093306,4,a7ecad5d
6,0.4356993705034256,0.95,0.0,1.0,0.0,1731318404,checkpoint_000001,True,True,2,34e1770e,2024-11-11_11-46-46,10.49588131904602,22.08109712600708,98417,alex-MS-7996,192.168.100.115,22.08109712600708,2,1.0899926489762217e-05,4,34e1770e
7,0.05922197503969073,0.9833333333333333,0.8,0.991304347826087,0.8,1731318492,checkpoint_000009,True,True,10,669b2148,2024-11-11_11-48-13,7.950366020202637,82.52189040184021,99460,alex-MS-7996,192.168.100.115,82.52189040184021,10,0.00011115464974172734,16,669b2148
8,0.28975518234074116,0.9583333333333334,0.0,1.0,0.0,1731318514,checkpoint_000001,True,True,2,1684e3bc,2024-11-11_11-48-36,7.967471122741699,17.388001203536987,102766,alex-MS-7996,192.168.100.115,17.388001203536987,2,0.006992640430608898,16,1684e3bc
9,0.17738711634910942,0.9083333333333333,0.0,0.9159663865546218,0.0,1731318573,checkpoint_000003,True,True,4,b9d955cd,2024-11-11_11-49-35,13.254572868347168,54.09882616996765,103652,alex-MS-7996,192.168.100.115,54.09882616996765,4,0.00047826789255341686,2,b9d955cd
10,0.6756675322850545,0.6666666666666666,0.09090909090909091,0.6842105263157895,0.3333333333333333,1731318600,checkpoint_000001,True,True,2,c97e98f5,2024-11-11_11-50-02,10.360137224197388,21.894501209259033,105802,alex-MS-7996,192.168.100.115,21.894501209259033,2,2.816127576903904e-06,4,c97e98f5
11,0.13824277641251684,0.9666666666666667,0.0,1.0,0.0,1731318641,checkpoint_000003,True,True,4,8d14779e,2024-11-11_11-50-43,8.795558214187622,36.42022156715393,106845,alex-MS-7996,192.168.100.115,36.42022156715393,4,0.0002635019182578962,8,8d14779e
12,0.16320308465510608,0.95,0.0,0.957983193277311,0.0,1731318736,checkpoint_000009,True,True,10,c363bfbf,2024-11-11_11-52-18,8.829517364501953,89.65988755226135,108418,alex-MS-7996,192.168.100.115,89.65988755226135,10,6.784678344126083e-05,8,c363bfbf
13,0.5185004532337188,0.9583333333333334,0.0,0.9913793103448276,0.0,1731318760,checkpoint_000001,True,True,2,8b2f47f8,2024-11-11_11-52-41,8.778254270553589,18.79355812072754,111949,alex-MS-7996,192.168.100.115,18.79355812072754,2,1.1688047413308037e-05,8,8b2f47f8
14,0.6777529567480087,0.6666666666666666,0.13043478260869565,0.6814159292035398,0.42857142857142855,1731318781,checkpoint_000001,True,True,2,e85bbd76,2024-11-11_11-53-03,7.613633632659912,16.457534551620483,112895,alex-MS-7996,192.168.100.115,16.457534551620483,2,6.519615866556062e-06,32,e85bbd76
