,loss,f1_score,specificity,sensitivity,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.6024862736463547,0.48148148148148145,0.9753086419753086,0.3333333333333333,0.7666666666666667,1732377081,checkpoint_000004,True,True,5,140061de,2024-11-23_17-51-32,58.86394548416138,289.6302456855774,11196,alex-MS-7996,192.168.100.115,289.6302456855774,5,2.083950676408026e-05,4,140061de
1,0.6434314583738645,0.0,1.0,0.0,0.7166666666666667,1732377212,checkpoint_000001,True,True,2,7b35f0c2,2024-11-23_17-53-42,56.45397734642029,118.94211077690125,11724,alex-MS-7996,192.168.100.115,118.94211077690125,2,0.0001693422612815081,4,7b35f0c2
2,0.5047839256624381,0.125,1.0,0.06666666666666667,0.7666666666666667,1732377513,checkpoint_000003,True,True,4,8037cc44,2024-11-23_17-58-42,70.48684000968933,290.46924686431885,11947,alex-MS-7996,192.168.100.115,290.46924686431885,4,1.6948071523495558e-06,2,8037cc44
3,0.5616204063097636,0.0,1.0,0.0,0.7166666666666667,1732377633,checkpoint_000001,True,True,2,9241e5a1,2024-11-23_18-00-43,55.569722175598145,112.96329355239868,12403,alex-MS-7996,192.168.100.115,112.96329355239868,2,1.994634012720715e-06,4,9241e5a1
4,0.5710415760676066,0.0,1.0,0.0,0.7166666666666667,1732377747,checkpoint_000001,True,True,2,59de3f03,2024-11-23_18-02-37,50.81248688697815,104.9846842288971,12625,alex-MS-7996,192.168.100.115,104.9846842288971,2,1.3322727395040164e-06,8,59de3f03
5,0.2336691095183293,0.8135593220338984,0.9659090909090909,0.75,0.9083333333333333,1732378013,checkpoint_000004,True,True,5,6e84a3eb,2024-11-23_18-07-01,49.21297740936279,255.25035905838013,12927,alex-MS-7996,192.168.100.115,255.25035905838013,5,6.890298045221471e-05,8,6e84a3eb
6,0.49645890717705093,0.647887323943662,0.8888888888888888,0.5897435897435898,0.7916666666666666,1732378259,checkpoint_000003,True,True,4,93fb35fe,2024-11-23_18-11-08,58.96641683578491,239.44988894462585,13573,alex-MS-7996,192.168.100.115,239.44988894462585,4,1.667411533984706e-05,4,93fb35fe
7,0.5729440967241923,0.0,1.0,0.0,0.8083333333333333,1732378371,checkpoint_000001,True,True,2,8bcb56d8,2024-11-23_18-12-59,49.20101284980774,101.54811191558838,14149,alex-MS-7996,192.168.100.115,101.54811191558838,2,0.00042138383478282365,8,8bcb56d8
8,0.5950587332248688,0.0,1.0,0.0,0.6666666666666666,1732378481,checkpoint_000001,True,True,2,3d5cc209,2024-11-23_18-14-49,48.982696533203125,101.51101493835449,14479,alex-MS-7996,192.168.100.115,101.51101493835449,2,4.62695204341078e-06,8,3d5cc209
9,0.25569473354456324,0.8307692307692308,0.9425287356321839,0.8181818181818182,0.9083333333333333,1732378782,checkpoint_000004,True,True,5,076b3380,2024-11-23_18-19-50,57.9097113609314,292.9766037464142,14785,alex-MS-7996,192.168.100.115,292.9766037464142,5,4.8477307219481954e-05,4,076b3380
