,accuracy,f1_score,loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.6166666666666667,0.0,38.333333333333336,1730622340,checkpoint_000009,True,True,10,6ff29ca6,2024-11-03_10-25-49,15.044069528579712,143.39344763755798,53362,alex-MS-7996,192.168.100.115,143.39344763755798,10,0.012955680361451671,4,6ff29ca6
1,0.8666666666666667,0.7241379310344828,0.3100432118711372,1730622491,checkpoint_000009,True,True,10,6c10dab3,2024-11-03_10-28-17,14.338241338729858,142.4528226852417,53871,alex-MS-7996,192.168.100.115,142.4528226852417,10,2.028215081459148e-06,2,6c10dab3
2,0.8666666666666667,0.8048780487804879,0.9203181862831116,1730622634,checkpoint_000009,True,True,10,4c117cc6,2024-11-03_10-30-45,13.531224489212036,142.07375621795654,54394,alex-MS-7996,192.168.100.115,142.07375621795654,10,0.0001508710872637959,32,4c117cc6
3,0.275,0.43137254901960786,72.5,1730622670,checkpoint_000001,True,True,2,53b47f6e,2024-11-03_10-31-15,12.447245121002197,25.84140396118164,54942,alex-MS-7996,192.168.100.115,25.84140396118164,2,0.06931760451476611,2,53b47f6e
4,0.8,0.6923076923076923,0.46881943512707946,1730622723,checkpoint_000003,True,True,4,2871fd02,2024-11-03_10-32-13,14.666981220245361,52.30363321304321,55126,alex-MS-7996,192.168.100.115,52.30363321304321,4,1.0804830044569678e-05,4,2871fd02
5,0.8416666666666667,0.6885245901639344,0.9271828009925448,1730622842,checkpoint_000007,True,True,8,3587dc13,2024-11-03_10-34-12,15.109434604644775,113.79687237739563,55390,alex-MS-7996,192.168.100.115,113.79687237739563,8,5.590427191400172e-05,4,3587dc13
6,0.7583333333333333,0.40816326530612246,0.607439860701561,1730622870,checkpoint_000001,True,True,2,40851349,2024-11-03_10-34-41,14.559477090835571,24.404683589935303,55822,alex-MS-7996,192.168.100.115,24.404683589935303,2,6.371163767370122e-05,32,40851349
7,0.7416666666666667,0.0,0.5724257985750835,1730622930,checkpoint_000003,True,True,4,37e0299f,2024-11-03_10-35-40,14.552640438079834,53.774271965026855,56006,alex-MS-7996,192.168.100.115,53.774271965026855,4,0.00028095309078863314,8,37e0299f
8,0.7583333333333333,0.0,24.166666666666668,1730622961,checkpoint_000001,True,True,2,6c79b9ba,2024-11-03_10-36-09,13.844158172607422,24.558332443237305,56270,alex-MS-7996,192.168.100.115,24.558332443237305,2,0.009904418261610447,4,6c79b9ba
9,0.7083333333333334,0.0,0.6033973097801208,1730622987,checkpoint_000001,True,True,2,baa2f3b6,2024-11-03_10-36-38,14.58657193183899,24.402326822280884,56454,alex-MS-7996,192.168.100.115,24.402326822280884,2,1.7269601159775467e-06,16,baa2f3b6
10,0.7083333333333334,0.0,29.166666666666668,1730623016,checkpoint_000001,True,True,2,82f8b89b,2024-11-03_10-37-07,14.247456550598145,24.018757581710815,56634,alex-MS-7996,192.168.100.115,24.018757581710815,2,0.01451090442451171,8,82f8b89b
11,0.875,0.7368421052631579,0.34813970476388933,1730623164,checkpoint_000009,True,True,10,a2489c38,2024-11-03_10-39-34,15.252387046813965,142.410630941391,56821,alex-MS-7996,192.168.100.115,142.410630941391,10,9.846189365669225e-06,8,a2489c38
12,0.36666666666666664,0.5365853658536586,63.333333333333336,1730623196,checkpoint_000001,True,True,2,a09b4a26,2024-11-03_10-40-04,13.838749647140503,25.04478430747986,57328,alex-MS-7996,192.168.100.115,25.04478430747986,2,0.027998284764557083,4,a09b4a26
13,0.6833333333333333,0.0,31.666666666666668,1730623230,checkpoint_000001,True,True,2,f1e9f1fb,2024-11-03_10-40-35,12.394538402557373,25.763994216918945,57512,alex-MS-7996,192.168.100.115,25.763994216918945,2,0.009855672701447835,2,f1e9f1fb
14,0.725,0.6732673267326733,0.704045179667988,1730623378,checkpoint_000009,True,True,10,aaabfce7,2024-11-03_10-43-04,14.109349250793457,143.63851356506348,57694,alex-MS-7996,192.168.100.115,143.63851356506348,10,5.463749683942938e-05,2,aaabfce7
15,0.7166666666666667,0.0,0.5238966445128123,1730623433,checkpoint_000003,True,True,4,e55dcb85,2024-11-03_10-44-03,14.60695195198059,53.47305917739868,58203,alex-MS-7996,192.168.100.115,53.47305917739868,4,0.0003007537496092511,4,e55dcb85
16,0.7333333333333333,0.0,26.666666666666668,1730623468,checkpoint_000001,True,True,2,9e8b4e08,2024-11-03_10-44-33,9.764278888702393,24.946258306503296,58470,alex-MS-7996,192.168.100.115,24.946258306503296,2,0.01057033554858017,4,9e8b4e08
17,0.725,0.05714285714285714,0.63499569495519,1730623496,checkpoint_000001,True,True,2,e325f207,2024-11-03_10-45-03,14.108960628509521,24.88325262069702,58649,alex-MS-7996,192.168.100.115,24.88325262069702,2,1.5189040989537701e-06,8,e325f207
18,0.7083333333333334,0.0,0.5675856828689575,1730623551,checkpoint_000003,True,True,4,7a69b61c,2024-11-03_10-46-00,14.169520854949951,51.8570191860199,58833,alex-MS-7996,192.168.100.115,51.8570191860199,4,0.00033902810379244426,8,7a69b61c
19,0.7083333333333334,0.0,28.90625,1730623578,checkpoint_000001,True,True,2,8af39e11,2024-11-03_10-46-29,13.938951969146729,23.8803653717041,59094,alex-MS-7996,192.168.100.115,23.8803653717041,2,0.00887200202950174,16,8af39e11
