,accuracy,f1_score,loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.6583333333333333,0.22641509433962265,0.6705497518181801,1730491755,checkpoint_000009,True,True,10,e47aceed,2024-11-01_22-09-17,12.1259286403656,133.00838923454285,75159,alex-MS-7996,192.168.100.115,133.00838923454285,10,2.3393601002615e-06,2,e47aceed
1,0.6583333333333333,0.0,24.285542421539624,1730491779,checkpoint_000001,True,True,2,ae912b58,2024-11-01_22-09-42,9.461890935897827,19.5232892036438,75864,alex-MS-7996,192.168.100.115,19.5232892036438,2,0.00813764180319871,8,ae912b58
2,0.85,0.775,0.48811429366469383,1730491875,checkpoint_000009,True,True,10,2c56dd7e,2024-11-01_22-11-18,8.722764730453491,89.89828562736511,76128,alex-MS-7996,192.168.100.115,89.89828562736511,10,0.00016562884286378356,16,2c56dd7e
3,0.25833333333333336,0.40268456375838924,41.11930591074197,1730491907,checkpoint_000001,True,True,2,36b51475,2024-11-01_22-11-50,12.82499098777771,26.193470239639282,76722,alex-MS-7996,192.168.100.115,26.193470239639282,2,0.012623904869352776,2,36b51475
4,0.6833333333333333,0.0,0.632898984849453,1730491963,checkpoint_000003,True,True,4,b1663bed,2024-11-01_22-12-45,12.194857358932495,50.64725875854492,76911,alex-MS-7996,192.168.100.115,50.64725875854492,4,0.0021462606029515044,2,b1663bed
5,0.725,0.0,0.6954910725355148,1730492011,checkpoint_000003,True,True,4,88c3a42f,2024-11-01_22-13-33,10.200992345809937,41.788161516189575,77194,alex-MS-7996,192.168.100.115,41.788161516189575,4,0.0012164663273069286,4,88c3a42f
6,0.55,0.20588235294117646,0.721756253639857,1730492041,checkpoint_000001,True,True,2,22071664,2024-11-01_22-14-03,11.755350589752197,25.197139501571655,77480,alex-MS-7996,192.168.100.115,25.197139501571655,2,2.523102317666867e-06,2,22071664
7,0.4083333333333333,0.49645390070921985,52.55160713195801,1730492062,checkpoint_000001,True,True,2,26f6913e,2024-11-01_22-14-24,7.843735933303833,16.242644548416138,77665,alex-MS-7996,192.168.100.115,16.242644548416138,2,0.0025468391556151197,16,26f6913e
8,0.725,0.0,4.249824495986104,1730492083,checkpoint_000001,True,True,2,e2a177af,2024-11-01_22-14-45,7.856888294219971,16.5385844707489,77847,alex-MS-7996,192.168.100.115,16.5385844707489,2,0.00419833505381924,16,e2a177af
9,0.6166666666666667,0.14814814814814814,0.6811566909154256,1730492129,checkpoint_000003,True,True,4,d83ccbd0,2024-11-01_22-15-31,10.103865146636963,40.96674942970276,78046,alex-MS-7996,192.168.100.115,40.96674942970276,4,1.7544583367990188e-06,4,d83ccbd0
10,0.825,0.6666666666666666,1.0772273689508438,1730492165,checkpoint_000003,True,True,4,406f1d90,2024-11-01_22-16-07,7.602640151977539,31.342756271362305,78307,alex-MS-7996,192.168.100.115,31.342756271362305,4,0.0007092322344159252,32,406f1d90
11,0.6833333333333333,0.0,31.666666666666668,1730492191,checkpoint_000001,True,True,2,a079e698,2024-11-01_22-16-33,9.987858772277832,21.15142297744751,78565,alex-MS-7996,192.168.100.115,21.15142297744751,2,0.05860628704872198,4,a079e698
12,0.6666666666666666,0.09090909090909091,0.6239380011955897,1730492277,checkpoint_000007,True,True,8,acc0a81b,2024-11-01_22-17-59,10.014800310134888,81.50502562522888,78762,alex-MS-7996,192.168.100.115,81.50502562522888,8,3.280884981923623e-06,4,acc0a81b
13,0.675,0.0,30.302304983139038,1730492299,checkpoint_000001,True,True,2,a425da94,2024-11-01_22-18-21,7.866294622421265,16.581412315368652,79201,alex-MS-7996,192.168.100.115,16.581412315368652,2,0.03623520863369433,16,a425da94
14,0.7333333333333333,0.36,0.607081966723005,1730492430,checkpoint_000009,True,True,10,9d7f9ead,2024-11-01_22-20-32,12.523475170135498,126.22114610671997,79381,alex-MS-7996,192.168.100.115,126.22114610671997,10,1.1248955168020983e-05,2,9d7f9ead
15,0.6583333333333333,0.08888888888888889,0.6243017146984736,1730492516,checkpoint_000007,True,True,8,b30e925b,2024-11-01_22-21-58,10.055485248565674,81.086749792099,79887,alex-MS-7996,192.168.100.115,81.086749792099,8,7.160015838283544e-06,4,b30e925b
16,0.6416666666666667,0.24561403508771928,14.670166491468747,1730492542,checkpoint_000001,True,True,2,942bf084,2024-11-01_22-22-24,10.030900716781616,20.995856523513794,80307,alex-MS-7996,192.168.100.115,20.995856523513794,2,0.051819395699755064,4,942bf084
17,0.6,0.4,0.7925282418727875,1730492579,checkpoint_000003,True,True,4,bd39b708,2024-11-01_22-23-01,7.9362359046936035,32.52317953109741,80491,alex-MS-7996,192.168.100.115,32.52317953109741,4,4.6553668056716735e-06,16,bd39b708
18,0.775,0.5714285714285714,0.5424943564770123,1730492713,checkpoint_000009,True,True,10,6f644ce8,2024-11-01_22-25-16,12.661150693893433,128.7324197292328,80748,alex-MS-7996,192.168.100.115,128.7324197292328,10,5.4614464255542995e-05,2,6f644ce8
19,0.8333333333333334,0.6428571428571429,0.46792640537023544,1730492797,checkpoint_000009,True,True,10,2b4981dc,2024-11-01_22-26-38,7.576709747314453,77.51258397102356,81258,alex-MS-7996,192.168.100.115,77.51258397102356,10,6.751204390604248e-05,32,2b4981dc
