,loss,f1_score,specificity,sensitivity,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.2910505695734173,0.8115942028985508,0.9080459770114943,0.8484848484848485,0.8916666666666667,1732381440,checkpoint_000004,True,True,5,9bb235cc,2024-11-23_19-04-08,49.7778697013855,253.55938529968262,20927,alex-MS-7996,192.168.100.115,253.55938529968262,5,4.4270327823770776e-05,8,9bb235cc
1,0.6047224720319112,0.0,1.0,0.0,0.7083333333333334,1732381608,checkpoint_000001,True,True,2,1667b287,2024-11-23_19-06-56,77.4737606048584,158.85460567474365,21612,alex-MS-7996,192.168.100.115,158.85460567474365,2,0.0007697376267877267,2,1667b287
2,0.8158858031034469,0.0,1.0,0.0,0.675,1732381714,checkpoint_000001,True,True,2,708e4cff,2024-11-23_19-08-42,48.86500382423401,100.49032330513,22024,alex-MS-7996,192.168.100.115,100.49032330513,2,0.00013693083585730352,8,708e4cff
3,0.6200155754884084,0.0,1.0,0.0,0.6916666666666667,1732381842,checkpoint_000001,True,True,2,cc936ad4,2024-11-23_19-10-54,61.73300313949585,122.7139060497284,22363,alex-MS-7996,192.168.100.115,122.7139060497284,2,1.2101558173374537e-06,4,cc936ad4
4,0.6164121483763059,0.0,1.0,0.0,0.7083333333333334,1732382008,checkpoint_000001,True,True,2,524a464f,2024-11-23_19-13-38,78.45510697364807,158.86995315551758,22683,alex-MS-7996,192.168.100.115,158.86995315551758,2,0.00033078557454588754,2,524a464f
5,0.6278642460703849,0.0,1.0,0.0,0.725,1732382250,checkpoint_000003,True,True,4,a35be461,2024-11-23_19-17-37,57.54390215873718,234.5104877948761,23033,alex-MS-7996,192.168.100.115,234.5104877948761,4,0.00017303167090432057,4,a35be461
6,0.20011146860197188,0.8450704225352113,0.9294117647058824,0.8571428571428571,0.9083333333333333,1732382502,checkpoint_000004,True,True,5,320a2701,2024-11-23_19-21-50,48.99300289154053,247.01150584220886,23648,alex-MS-7996,192.168.100.115,247.01150584220886,5,4.227345963668243e-05,8,320a2701
7,0.4010469635327657,0.5185185185185185,0.9876543209876543,0.358974358974359,0.7833333333333333,1732382705,checkpoint_000003,True,True,4,b0ca6d48,2024-11-23_19-25-14,49.780247926712036,198.77753567695618,24267,alex-MS-7996,192.168.100.115,198.77753567695618,4,5.615722816067244e-06,8,b0ca6d48
8,0.1760522952924172,0.8918918918918919,0.9634146341463414,0.868421052631579,0.9333333333333333,1732382964,checkpoint_000004,True,True,5,ad2a9976,2024-11-23_19-29-33,50.04440259933472,253.50925064086914,24788,alex-MS-7996,192.168.100.115,253.50925064086914,5,2.6083562120612408e-05,8,ad2a9976
9,0.33464267319068314,0.5833333333333334,0.9885057471264368,0.42424242424242425,0.8333333333333334,1732383249,checkpoint_000003,True,True,4,9d655695,2024-11-23_19-34-17,68.71987819671631,278.76604747772217,25403,alex-MS-7996,192.168.100.115,278.76604747772217,4,4.203385668792386e-06,2,9d655695
