,loss,f1_score,specificity,sensitivity,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.2975146615761332,0.8421052631578947,0.9775280898876404,0.7741935483870968,0.925,1732447983,checkpoint_000004,True,True,5,a0710eca,2024-11-24_13-33-10,69.08828592300415,346.520530462265,52376,alex-MS-7996,192.168.100.115,346.520530462265,5,8.10150372444003e-05,2,a0710eca
1,0.3457864572604497,0.711864406779661,0.9534883720930233,0.6176470588235294,0.8583333333333333,1732448083,checkpoint_000001,True,True,2,c670cc3f,2024-11-24_13-34-51,46.46860480308533,95.54002928733826,52740,alex-MS-7996,192.168.100.115,95.54002928733826,2,2.8342345684736587e-05,8,c670cc3f
2,0.20165221720623475,0.8387096774193549,0.9545454545454546,0.8125,0.9166666666666666,1732448355,checkpoint_000004,True,True,5,9be9d8b5,2024-11-24_13-39-22,52.018168449401855,265.50696539878845,53037,alex-MS-7996,192.168.100.115,265.50696539878845,5,4.859956895390771e-05,4,9be9d8b5
3,0.32244736712115507,0.7619047619047619,0.9759036144578314,0.6486486486486487,0.875,1732448498,checkpoint_000001,True,True,2,d80c2f3d,2024-11-24_13-41-46,68.26418232917786,138.7802050113678,53455,alex-MS-7996,192.168.100.115,138.7802050113678,2,3.689949745901339e-05,2,d80c2f3d
4,0.6891780064130822,0.3076923076923077,1.0,0.18181818181818182,0.775,1732448609,checkpoint_000001,True,True,2,bdeb5fc8,2024-11-24_13-43-36,51.57896375656128,104.84525275230408,53646,alex-MS-7996,192.168.100.115,104.84525275230408,2,4.8354198342452696e-05,4,bdeb5fc8
5,0.5975799163182577,0.0,1.0,0.0,0.7083333333333334,1732448706,checkpoint_000001,True,True,2,696ef74b,2024-11-24_13-45-15,46.036561727523804,93.57874917984009,53835,alex-MS-7996,192.168.100.115,93.57874917984009,2,1.3454042433006083e-06,8,696ef74b
6,0.622284722328186,0.0,1.0,0.0,0.6833333333333333,1732448851,checkpoint_000001,True,True,2,495ab601,2024-11-24_13-47-40,69.06477475166321,139.41764187812805,54021,alex-MS-7996,192.168.100.115,139.41764187812805,2,0.00010476215143381286,2,495ab601
7,0.6312966754039129,0.0,1.0,0.0,0.675,1732448963,checkpoint_000001,True,True,2,66298805,2024-11-24_13-49-30,51.663190841674805,105.70359230041504,54213,alex-MS-7996,192.168.100.115,105.70359230041504,2,1.9162125267234524e-06,4,66298805
8,0.5920147826274236,0.0,1.0,0.0,0.7083333333333334,1732449074,checkpoint_000001,True,True,2,3b29c7b8,2024-11-24_13-51-22,52.53120684623718,106.30253744125366,54412,alex-MS-7996,192.168.100.115,106.30253744125366,2,1.3268654390140017e-06,4,3b29c7b8
9,0.24238623486210903,0.8115942028985508,0.8777777777777778,0.9333333333333333,0.8916666666666667,1732449350,checkpoint_000004,True,True,5,ff09bc33,2024-11-24_13-55-59,54.88369584083557,272.5240406990051,54613,alex-MS-7996,192.168.100.115,272.5240406990051,5,6.022451424623981e-05,4,ff09bc33
