,loss,f1_score,specificity,sensitivity,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.49609548449516294,0.047619047619047616,1.0,0.024390243902439025,0.6666666666666666,1732374873,checkpoint_000004,True,True,5,79daa13d,2024-11-23_17-14-42,47.84511733055115,249.41730403900146,7545,alex-MS-7996,192.168.100.115,249.41730403900146,5,2.596487898818569e-06,8,79daa13d
1,0.6067425181468328,0.0,1.0,0.0,0.7083333333333334,1732375029,checkpoint_000001,True,True,2,e6b2b28c,2024-11-23_17-17-17,73.04671096801758,149.01684069633484,8221,alex-MS-7996,192.168.100.115,149.01684069633484,2,0.0002135666688143551,2,e6b2b28c
2,0.41165159169080046,0.8,0.8764044943820225,0.9032258064516129,0.8833333333333333,1732375317,checkpoint_000004,True,True,5,f31aa0b7,2024-11-23_17-22-06,55.616819858551025,279.1332538127899,8445,alex-MS-7996,192.168.100.115,279.1332538127899,5,7.981138080473909e-05,4,f31aa0b7
3,0.44475688139597574,0.2564102564102564,0.9885057471264368,0.15151515151515152,0.7583333333333333,1732375609,checkpoint_000004,True,True,5,2c5bc091,2024-11-23_17-26-58,55.769789695739746,283.95718002319336,8943,alex-MS-7996,192.168.100.115,283.95718002319336,5,3.2454516128697083e-06,4,2c5bc091
4,0.3222500431040923,0.7540983606557377,0.9425287356321839,0.696969696969697,0.875,1732375988,checkpoint_000004,True,True,5,37d0a2d6,2024-11-23_17-33-19,73.35608339309692,372.5059838294983,9397,alex-MS-7996,192.168.100.115,372.5059838294983,5,2.6628122956715954e-06,2,37d0a2d6
5,0.59630133608977,0.0,1.0,0.0,0.6916666666666667,1732376146,checkpoint_000001,True,True,2,c53703c0,2024-11-23_17-35-54,71.0947163105011,146.62049841880798,9998,alex-MS-7996,192.168.100.115,146.62049841880798,2,1.328460899786527e-06,2,c53703c0
6,0.6241266171137492,0.0,1.0,0.0,0.7166666666666667,1732376257,checkpoint_000001,True,True,2,4721b874,2024-11-23_17-37-45,47.45722222328186,98.82569241523743,10192,alex-MS-7996,192.168.100.115,98.82569241523743,2,1.2244538876428148e-06,8,4721b874
7,0.5999964247147243,0.0,1.0,0.0,0.7166666666666667,1732376376,checkpoint_000001,True,True,2,b34f4a26,2024-11-23_17-39-45,54.60673928260803,112.20422506332397,10378,alex-MS-7996,192.168.100.115,112.20422506332397,2,0.0009339371877268241,4,b34f4a26
8,0.22642581562201183,0.8888888888888888,0.9259259259259259,0.9230769230769231,0.925,1732376660,checkpoint_000004,True,True,5,2faec6e4,2024-11-23_17-44-29,54.54024958610535,275.63971757888794,10565,alex-MS-7996,192.168.100.115,275.63971757888794,5,7.62225690921194e-06,4,2faec6e4
9,0.6097217003504435,0.0,1.0,0.0,0.7166666666666667,1732376772,checkpoint_000001,True,True,2,46e689a6,2024-11-23_17-46-26,53.538697957992554,108.85437297821045,10880,alex-MS-7996,192.168.100.115,108.85437297821045,2,1.2933299701036347e-06,8,46e689a6
