,loss,f1_score,specificity,sensitivity,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.2816014913706264,0.7887323943661971,0.9506172839506173,0.717948717948718,0.875,1732461825,checkpoint_000004,True,True,5,b1c0d1e9,2024-11-24_17-23-54,78.15007090568542,389.15095019340515,76079,alex-MS-7996,192.168.100.115,389.15095019340515,5,3.898943611722905e-05,2,b1c0d1e9
1,0.36787364948540924,0.7272727272727273,0.9285714285714286,0.6666666666666666,0.85,1732461948,checkpoint_000001,True,True,2,3593312b,2024-11-24_17-25-57,58.62291646003723,118.4667375087738,76851,alex-MS-7996,192.168.100.115,118.4667375087738,2,0.00010332938981821722,4,3593312b
2,0.2923502472539743,0.7457627118644068,0.9120879120879121,0.7586206896551724,0.875,1732462055,checkpoint_000001,True,True,2,51700b00,2024-11-24_17-27-43,48.80696725845337,100.2344720363617,77168,alex-MS-7996,192.168.100.115,100.2344720363617,2,5.3545091642488746e-05,8,51700b00
3,0.47718543410301206,0.684931506849315,0.8780487804878049,0.6578947368421053,0.8083333333333333,1732462169,checkpoint_000001,True,True,2,abb1c2b4,2024-11-24_17-29-36,52.33231258392334,108.43676543235779,77473,alex-MS-7996,192.168.100.115,108.43676543235779,2,1.3621651234779245e-05,4,abb1c2b4
4,0.49181338722507156,0.2727272727272727,1.0,0.15789473684210525,0.7333333333333333,1732462314,checkpoint_000001,True,True,2,3839e871,2024-11-24_17-32-01,68.83853697776794,139.60916018486023,77809,alex-MS-7996,192.168.100.115,139.60916018486023,2,2.9811087328884648e-06,2,3839e871
5,0.5807691365480423,0.0,1.0,0.0,0.7333333333333333,1732462436,checkpoint_000001,True,True,2,86c93e36,2024-11-24_17-34-03,57.02270245552063,116.45563554763794,78203,alex-MS-7996,192.168.100.115,116.45563554763794,2,7.866826207524926e-05,4,86c93e36
6,0.2781530258556207,0.8,0.9375,0.75,0.875,1732462673,checkpoint_000003,True,True,4,9a43c2d1,2024-11-24_17-38-01,57.64135003089905,231.638041973114,78537,alex-MS-7996,192.168.100.115,231.638041973114,4,1.2220714094741412e-05,4,9a43c2d1
7,0.1856195041909814,0.8823529411764706,0.9425287356321839,0.9090909090909091,0.9333333333333333,1732462926,checkpoint_000004,True,True,5,8b7e1fc7,2024-11-24_17-42-14,46.069674015045166,247.97438549995422,79071,alex-MS-7996,192.168.100.115,247.97438549995422,5,0.0001430733794876352,8,8b7e1fc7
8,0.6302272016803424,0.0,1.0,0.0,0.725,1732463038,checkpoint_000001,True,True,2,dd45bfaf,2024-11-24_17-44-06,52.59403872489929,107.02645015716553,79688,alex-MS-7996,192.168.100.115,107.02645015716553,2,0.00035435743855453256,4,dd45bfaf
9,0.7502954304218292,0.0,1.0,0.0,0.7,1732463140,checkpoint_000001,True,True,2,d939a493,2024-11-24_17-45-47,48.62196469306946,96.38712501525879,79991,alex-MS-7996,192.168.100.115,96.38712501525879,2,0.0007205071350419351,8,d939a493
