,loss,accuracy,f1_score,specificity,sensitivity,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.5134006440639496,0.8166666666666667,0.0,1.0,0.0,1731309297,checkpoint_000009,True,True,10,9567946a,2024-11-11_09-14-59,7.339598655700684,74.40372228622437,27652,alex-MS-7996,192.168.100.115,74.40372228622437,10,0.014665396106816116,32,9567946a
1,0.45657060146331785,0.8083333333333333,0.0,1.0,0.0,1731309387,checkpoint_000009,True,True,10,9fe114af,2024-11-11_09-16-29,8.355482578277588,84.84249877929688,28123,alex-MS-7996,192.168.100.115,84.84249877929688,10,0.06793617241447002,8,9fe114af
2,0.2598423849791288,0.925,0.7096774193548387,1.0,0.55,1731309477,checkpoint_000009,True,True,10,8fca4e22,2024-11-11_09-17-59,8.456628561019897,85.18756985664368,28596,alex-MS-7996,192.168.100.115,85.18756985664368,10,9.068271971589702e-05,8,8fca4e22
3,0.4807189683119456,0.8,0.0,1.0,0.0,1731309517,checkpoint_000003,True,True,4,f3060056,2024-11-11_09-18-39,8.496780157089233,34.81593608856201,29080,alex-MS-7996,192.168.100.115,34.81593608856201,4,0.002073134831472013,8,f3060056
4,0.6558548361063004,0.775,0.34146341463414637,0.9052631578947369,0.28,1731309538,checkpoint_000001,True,True,2,8608e441,2024-11-11_09-19-00,7.308812379837036,15.873940467834473,29332,alex-MS-7996,192.168.100.115,15.873940467834473,2,6.0484697173522835e-06,32,8608e441
5,0.5222437793544183,0.9,0.625,0.98989898989899,0.47619047619047616,1731309623,checkpoint_000007,True,True,8,56f19368,2024-11-11_09-20-25,9.79752230644226,79.57906460762024,29507,alex-MS-7996,192.168.100.115,79.57906460762024,8,0.00030622190869369957,4,56f19368
6,0.6328118880589803,0.8166666666666667,0.3125,0.93,0.25,1731309646,checkpoint_000001,True,True,2,38509ccc,2024-11-11_09-20-48,8.45648980140686,18.025516271591187,29906,alex-MS-7996,192.168.100.115,18.025516271591187,2,3.054625723260241e-06,8,38509ccc
7,0.3600513403197207,0.875,0.6666666666666666,0.8910891089108911,0.7894736842105263,1731309777,checkpoint_000009,True,True,10,7aa4a0a5,2024-11-11_09-22-59,12.406952381134033,125.37860155105591,30082,alex-MS-7996,192.168.100.115,125.37860155105591,10,5.4281692643972726e-05,2,7aa4a0a5
8,0.5054988160729408,0.8166666666666667,0.0,1.0,0.0,1731309803,checkpoint_000001,True,True,2,765a7412,2024-11-11_09-23-25,9.8148672580719,20.849161624908447,30562,alex-MS-7996,192.168.100.115,20.849161624908447,2,0.006880778667982223,4,765a7412
9,0.6787901441256206,0.6,0.2727272727272727,0.63,0.45,1731309827,checkpoint_000001,True,True,2,faba4bd4,2024-11-11_09-23-49,8.930871963500977,18.592349529266357,30737,alex-MS-7996,192.168.100.115,18.592349529266357,2,2.492922610439277e-06,8,faba4bd4
10,14.177756877298947,0.8583333333333333,0.0,1.0,0.0,1731309858,checkpoint_000001,True,True,2,126c6598,2024-11-11_09-24-20,12.35654067993164,25.968872785568237,30913,alex-MS-7996,192.168.100.115,25.968872785568237,2,0.005654887218236211,2,126c6598
11,0.23289972866574923,0.9083333333333333,0.7843137254901961,0.9270833333333334,0.8333333333333334,1731309965,checkpoint_000009,True,True,10,dc0b0eb5,2024-11-11_09-26-07,9.79653263092041,102.26466608047485,31090,alex-MS-7996,192.168.100.115,102.26466608047485,10,0.0009952429429442107,4,dc0b0eb5
12,0.6640142823259035,0.7,0.21739130434782608,0.797979797979798,0.23809523809523808,1731309996,checkpoint_000001,True,True,2,00989593,2024-11-11_09-26-38,12.374534606933594,26.01764988899231,31561,alex-MS-7996,192.168.100.115,26.01764988899231,2,2.7456185598490376e-06,2,00989593
13,0.6028793712457021,0.7583333333333333,0.0,0.9479166666666666,0.0,1731310019,checkpoint_000001,True,True,2,cc06782d,2024-11-11_09-27-01,8.483688354492188,18.09568762779236,31739,alex-MS-7996,192.168.100.115,18.09568762779236,2,0.0006826865781735496,8,cc06782d
14,0.2605526474614938,0.925,0.7804878048780488,0.9895833333333334,0.6666666666666666,1731310110,checkpoint_000009,True,True,10,19a61442,2024-11-11_09-28-32,8.422977447509766,85.93220663070679,31915,alex-MS-7996,192.168.100.115,85.93220663070679,10,8.440549765278945e-05,8,19a61442
15,4.836264876027902,0.7833333333333333,0.0,1.0,0.0,1731310136,checkpoint_000001,True,True,2,84d95439,2024-11-11_09-28-58,9.782439947128296,20.83253526687622,32412,alex-MS-7996,192.168.100.115,20.83253526687622,2,0.037062396488847446,4,84d95439
16,2.5635527670383453,0.8083333333333333,0.0,1.0,0.0,1731310157,checkpoint_000001,True,True,2,ba39e122,2024-11-11_09-29-19,7.338176488876343,15.951014995574951,32587,alex-MS-7996,192.168.100.115,15.951014995574951,2,0.000644977065745451,32,ba39e122
17,0.6567614893118541,0.7583333333333333,0.0,0.91,0.0,1731310188,checkpoint_000001,True,True,2,561a9059,2024-11-11_09-29-50,12.374625205993652,26.04517936706543,32764,alex-MS-7996,192.168.100.115,26.04517936706543,2,1.7144386262839163e-06,2,561a9059
18,0.47361306150754295,0.8,0.0,1.0,0.0,1731310228,checkpoint_000003,True,True,4,036d2a5c,2024-11-11_09-30-30,8.371121406555176,34.768065452575684,32953,alex-MS-7996,192.168.100.115,34.768065452575684,4,0.06793203992673226,8,036d2a5c
19,0.24688383784766,0.9333333333333333,0.84,0.9680851063829787,0.8076923076923077,1731310333,checkpoint_000009,True,True,10,1c1990b4,2024-11-11_09-32-15,9.868723630905151,99.48554420471191,33205,alex-MS-7996,192.168.100.115,99.48554420471191,10,5.2139942668822996e-05,4,1c1990b4
