,accuracy,f1_score,loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.7916666666666666,0.4444444444444444,0.46413637697696686,1730544064,checkpoint_000009,True,True,10,8818429b,2024-11-02_12-41-06,7.516820907592773,87.41877365112305,123582,alex-MS-7996,192.168.100.115,87.41877365112305,10,0.0008614593491879315,16,8818429b
1,0.7333333333333333,0.058823529411764705,0.6459175497293472,1730544085,checkpoint_000001,True,True,2,a74ca0d2,2024-11-02_12-41-27,7.520540714263916,15.850422382354736,124078,alex-MS-7996,192.168.100.115,15.850422382354736,2,6.344425603929473e-05,32,a74ca0d2
2,0.7083333333333334,0.2857142857142857,0.6146316071351369,1730544108,checkpoint_000001,True,True,2,5a5ba774,2024-11-02_12-41-50,8.203028917312622,17.286324977874756,124257,alex-MS-7996,192.168.100.115,17.286324977874756,2,5.35690329507988e-05,8,5a5ba774
3,0.7416666666666667,0.0,0.7749319195747375,1730544137,checkpoint_000001,True,True,2,0f80622a,2024-11-02_12-42-19,11.729979038238525,24.370442628860474,124440,alex-MS-7996,192.168.100.115,24.370442628860474,2,0.002133055314732993,2,0f80622a
4,0.6583333333333333,0.0,0.6730923116207123,1730544161,checkpoint_000001,True,True,2,8f7c0708,2024-11-02_12-42-43,9.430939674377441,19.954956531524658,124623,alex-MS-7996,192.168.100.115,19.954956531524658,2,2.0214542195042926e-06,4,8f7c0708
5,0.8,0.5384615384615384,0.4893132249514262,1730544250,checkpoint_000009,True,True,10,b940194f,2024-11-02_12-44-12,8.272959470748901,83.56673097610474,124806,alex-MS-7996,192.168.100.115,83.56673097610474,10,1.4353626015069128e-05,8,b940194f
6,0.875,0.7169811320754716,0.3138563759624958,1730544339,checkpoint_000009,True,True,10,a7881f17,2024-11-02_12-45-41,8.40790605545044,83.25249862670898,125296,alex-MS-7996,192.168.100.115,83.25249862670898,10,9.029751105898995e-05,8,a7881f17
7,0.775,0.6086956521739131,0.4950407452570895,1730544439,checkpoint_000009,True,True,10,132094f3,2024-11-02_12-47-21,9.527069807052612,95.48155450820923,125788,alex-MS-7996,192.168.100.115,95.48155450820923,10,8.476925808378403e-05,4,132094f3
8,0.5666666666666667,0.2571428571428571,0.9598078653216362,1730544460,checkpoint_000001,True,True,2,45c9cc0a,2024-11-02_12-47-42,7.609543085098267,16.078537940979004,126282,alex-MS-7996,192.168.100.115,16.078537940979004,2,0.0025670216859109214,16,45c9cc0a
9,0.675,0.0,31.770833492279053,1730544480,checkpoint_000001,True,True,2,4b3132b5,2024-11-02_12-48-02,7.243461608886719,15.423853874206543,126467,alex-MS-7996,192.168.100.115,15.423853874206543,2,0.06743934507320108,32,4b3132b5
10,0.6666666666666666,0.0,0.6498212933540344,1730544509,checkpoint_000001,True,True,2,2e70ad85,2024-11-02_12-48-31,11.670441150665283,24.268798351287842,126646,alex-MS-7996,192.168.100.115,24.268798351287842,2,7.710305368297268e-06,2,2e70ad85
11,0.6333333333333333,0.08333333333333333,0.6767245670159657,1730544538,checkpoint_000001,True,True,2,627f3cf9,2024-11-02_12-49-00,11.904088258743286,24.374780654907227,126826,alex-MS-7996,192.168.100.115,24.374780654907227,2,2.292309443958983e-06,2,627f3cf9
12,0.7333333333333333,0.0,12.351272922998481,1730544567,checkpoint_000001,True,True,2,306888ca,2024-11-02_12-49-29,11.691831350326538,24.180945873260498,127012,alex-MS-7996,192.168.100.115,24.180945873260498,2,0.004322074372426566,2,306888ca
13,0.7083333333333334,0.0,2.4045721888542175,1730544587,checkpoint_000001,True,True,2,80f45175,2024-11-02_12-49-49,7.214300632476807,15.39474105834961,127196,alex-MS-7996,192.168.100.115,15.39474105834961,2,0.0012739747666824636,32,80f45175
14,0.7166666666666667,0.6222222222222222,0.7990848887711763,1730544623,checkpoint_000003,True,True,4,57f465ef,2024-11-02_12-50-25,7.668039321899414,31.075279712677002,127376,alex-MS-7996,192.168.100.115,31.075279712677002,4,0.0008020770267556308,16,57f465ef
15,0.7166666666666667,0.0,1.0191240881880124,1730544648,checkpoint_000001,True,True,2,16d243bd,2024-11-02_12-50-50,9.555933713912964,20.455790758132935,127634,alex-MS-7996,192.168.100.115,20.455790758132935,2,0.013346366973725097,4,16d243bd
16,0.6583333333333333,0.046511627906976744,0.6022518801192442,1730544702,checkpoint_000003,True,True,4,7b4efa46,2024-11-02_12-51-45,12.043580293655396,49.93714213371277,127815,alex-MS-7996,192.168.100.115,49.93714213371277,4,1.978118840011053e-05,2,7b4efa46
17,0.7583333333333333,0.2926829268292683,0.6645527482032776,1730544723,checkpoint_000001,True,True,2,d3ac83f2,2024-11-02_12-52-05,7.389907121658325,15.547369956970215,128078,alex-MS-7996,192.168.100.115,15.547369956970215,2,4.240781855880638e-06,32,d3ac83f2
18,0.7916666666666666,0.6031746031746031,0.5409362504879633,1730544795,checkpoint_000007,True,True,8,42c57030,2024-11-02_12-53-17,8.191940307617188,67.09935092926025,128263,alex-MS-7996,192.168.100.115,67.09935092926025,8,0.00016721811729882529,8,42c57030
19,0.8166666666666667,0.6071428571428571,0.42435701191425323,1730544875,checkpoint_000009,True,True,10,41ca45b4,2024-11-02_12-54-37,7.4149463176727295,74.73970675468445,128675,alex-MS-7996,192.168.100.115,74.73970675468445,10,7.117675061205335e-05,32,41ca45b4
