,loss,accuracy,f1_score,specificity,sensitivity,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.5714049264788628,0.975,0.0,0.9915254237288136,0.0,1731324306,checkpoint_000009,True,True,10,cb8d82ae,2024-11-11_13-25-08,8.076396226882935,81.06922841072083,318032,alex-MS-7996,192.168.100.115,81.06922841072083,10,1.5794972899449738e-06,16,cb8d82ae
1,0.011341257966463066,1.0,0.0,1.0,0.0,1731324417,checkpoint_000009,True,True,10,b1a13685,2024-11-11_13-26-59,10.401733875274658,105.1753625869751,321272,alex-MS-7996,192.168.100.115,105.1753625869751,10,0.0007575249315270353,4,b1a13685
2,0.05047612224176798,0.9916666666666667,0.0,1.0,0.0,1731324527,checkpoint_000009,True,True,10,be92f331,2024-11-11_13-28-49,10.369464635848999,105.30660676956177,325288,alex-MS-7996,192.168.100.115,105.30660676956177,10,0.00033967971171639975,4,be92f331
3,0.43596361950039864,0.9916666666666667,0.0,1.0,0.0,1731324549,checkpoint_000001,True,True,2,95d29cee,2024-11-11_13-29-11,7.894280195236206,17.05312442779541,329338,alex-MS-7996,192.168.100.115,17.05312442779541,2,2.4443611381699515e-05,16,95d29cee
4,1.5625,0.9833333333333333,0.0,1.0,0.0,1731324572,checkpoint_000001,True,True,2,fda05c67,2024-11-11_13-29-33,7.947756290435791,17.05756902694702,330221,alex-MS-7996,192.168.100.115,17.05756902694702,2,0.00944841271799979,16,fda05c67
5,0.2013547773162524,1.0,0.0,1.0,0.0,1731324613,checkpoint_000003,True,True,4,5de6f937,2024-11-11_13-30-15,8.860557556152344,36.52442240715027,331103,alex-MS-7996,192.168.100.115,36.52442240715027,4,1.946373135809769e-05,8,5de6f937
6,0.12397124152630568,1.0,0.0,1.0,0.0,1731324683,checkpoint_000007,True,True,8,b4d86486,2024-11-11_13-31-25,7.97697901725769,64.66824555397034,332710,alex-MS-7996,192.168.100.115,64.66824555397034,8,0.0063245321367983096,16,b4d86486
7,1.6666666666666667,0.9833333333333333,0.0,1.0,0.0,1731324707,checkpoint_000001,True,True,2,9c179c1b,2024-11-11_13-31-49,8.79712200164795,18.9449520111084,335360,alex-MS-7996,192.168.100.115,18.9449520111084,2,0.0685815313851821,8,9c179c1b
8,1.0416667461395264,0.9916666666666667,0.0,1.0,0.0,1731324729,checkpoint_000001,True,True,2,5718248e,2024-11-11_13-32-11,7.568907976150513,16.513094663619995,336306,alex-MS-7996,192.168.100.115,16.513094663619995,2,0.0911276500504331,32,5718248e
9,0.5698049962520599,0.9666666666666667,0.0,0.9830508474576272,0.0,1731324750,checkpoint_000001,True,True,2,dc8fde1b,2024-11-11_13-32-32,7.629717588424683,16.531229972839355,337158,alex-MS-7996,192.168.100.115,16.531229972839355,2,5.039213022233779e-05,32,dc8fde1b
10,0.04594876312961181,0.9833333333333333,0.0,1.0,0.0,1731324794,checkpoint_000003,True,True,4,cb80ffec,2024-11-11_13-33-17,10.011860132217407,40.3927743434906,338009,alex-MS-7996,192.168.100.115,40.3927743434906,4,0.0001186997582392671,8,cb80ffec
11,0.22840301810453337,0.9666666666666667,0.0,1.0,0.0,1731324855,checkpoint_000003,True,True,4,416b5f7f,2024-11-11_13-34-17,13.678658962249756,55.06451773643494,339742,alex-MS-7996,192.168.100.115,55.06451773643494,4,1.3479524598699492e-05,2,416b5f7f
12,0.0009379963303748202,1.0,0.0,1.0,0.0,1731324967,checkpoint_000009,True,True,10,2e147b52,2024-11-11_13-36-09,10.366074085235596,106.2947289943695,341928,alex-MS-7996,192.168.100.115,106.2947289943695,10,0.033612277432883676,4,2e147b52
13,0.021200832972923914,1.0,0.0,1.0,0.0,1731325061,checkpoint_000009,True,True,10,d02467ad,2024-11-11_13-37-43,8.813476800918579,89.45451068878174,345978,alex-MS-7996,192.168.100.115,89.45451068878174,10,0.00010734781964769316,8,d02467ad
14,0.36029534615818193,0.9833333333333333,0.0,1.0,0.0,1731325083,checkpoint_000001,True,True,2,b800f02e,2024-11-11_13-38-05,7.5813539028167725,16.398160696029663,349508,alex-MS-7996,192.168.100.115,16.398160696029663,2,0.0010156385085398796,32,b800f02e
15,0.3888647158381171,0.9916666666666667,0.0,1.0,0.0,1731325119,checkpoint_000003,True,True,4,991b8621,2024-11-11_13-38-41,7.620779514312744,31.823996543884277,350358,alex-MS-7996,192.168.100.115,31.823996543884277,4,0.0010287328240019134,32,991b8621
16,0.78125,0.9916666666666667,0.0,1.0,0.0,1731325142,checkpoint_000001,True,True,2,a0b05092,2024-11-11_13-39-04,7.903808116912842,17.342432260513306,351798,alex-MS-7996,192.168.100.115,17.342432260513306,2,0.026104648664870767,16,a0b05092
17,0.0662505262841781,0.9916666666666667,0.0,1.0,0.0,1731325189,checkpoint_000003,True,True,4,2b560662,2024-11-11_13-39-51,10.320655107498169,42.71715688705444,352685,alex-MS-7996,192.168.100.115,42.71715688705444,4,4.649664197692029e-05,4,2b560662
18,0.78125,0.9916666666666667,0.0,1.0,0.0,1731325212,checkpoint_000001,True,True,2,69c27cae,2024-11-11_13-40-14,7.741976499557495,16.74356484413147,354509,alex-MS-7996,192.168.100.115,16.74356484413147,2,0.04820436185062901,32,69c27cae
19,0.17579263653606175,0.975,0.0,1.0,0.0,1731325271,checkpoint_000003,True,True,4,4aded36b,2024-11-11_13-41-13,13.289468050003052,54.30578565597534,355365,alex-MS-7996,192.168.100.115,54.30578565597534,4,1.3903671264577896e-05,2,4aded36b
