,accuracy,f1_score,loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.7166666666666667,0.48484848484848486,0.5619000618656477,1730630579,checkpoint_000009,True,True,10,c86fafb3,2024-11-03_12-43-05,14.259827613830566,149.58933448791504,88336,alex-MS-7996,192.168.100.115,149.58933448791504,10,4.7233038915758655e-06,2,c86fafb3
1,0.7083333333333334,0.5783132530120482,0.5563786963621775,1730630720,checkpoint_000009,True,True,10,44092621,2024-11-03_12-45-32,14.784352779388428,140.6145977973938,88815,alex-MS-7996,192.168.100.115,140.6145977973938,10,7.123745111176462e-06,8,44092621
2,0.7166666666666667,0.0,0.6232535094022751,1730630780,checkpoint_000003,True,True,4,a717d009,2024-11-03_12-46-31,15.104966640472412,54.3766553401947,89305,alex-MS-7996,192.168.100.115,54.3766553401947,4,0.001355022706244424,32,a717d009
3,0.7333333333333333,0.0,26.666666666666668,1730630811,checkpoint_000001,True,True,2,adc55cc4,2024-11-03_12-47-00,13.652344703674316,24.51096487045288,89556,alex-MS-7996,192.168.100.115,24.51096487045288,2,0.0021391331218069904,8,adc55cc4
4,0.7166666666666667,0.0,30.46875,1730630838,checkpoint_000001,True,True,2,da6f3f61,2024-11-03_12-47-29,13.806864261627197,24.156920671463013,89733,alex-MS-7996,192.168.100.115,24.156920671463013,2,0.018711017332613808,16,da6f3f61
5,0.7833333333333333,0.5666666666666667,0.6525809969753027,1730630985,checkpoint_000009,True,True,10,28d3bb3a,2024-11-03_12-49-55,14.64196515083313,141.0231430530548,89910,alex-MS-7996,192.168.100.115,141.0231430530548,10,8.652374913114733e-05,16,28d3bb3a
6,0.7166666666666667,0.2608695652173913,0.5664138833681742,1730631102,checkpoint_000007,True,True,8,7b4900d2,2024-11-03_12-51-53,14.348880052566528,112.69447088241577,90389,alex-MS-7996,192.168.100.115,112.69447088241577,8,5.033443929618659e-06,8,7b4900d2
7,0.7416666666666667,0.0,25.833333333333332,1730631140,checkpoint_000001,True,True,2,d29e34d7,2024-11-03_12-52-25,12.206856489181519,26.972140789031982,90798,alex-MS-7996,192.168.100.115,26.972140789031982,2,0.008722546752026807,2,d29e34d7
8,0.7166666666666667,0.0,28.125,1730631162,checkpoint_000001,True,True,2,e3758de8,2024-11-03_12-52-52,12.892998933792114,21.94719886779785,90976,alex-MS-7996,192.168.100.115,21.94719886779785,2,0.005385596302897852,16,e3758de8
9,0.7666666666666667,0.5483870967741935,0.5152615308761597,1730631307,checkpoint_000009,True,True,10,f3a072ce,2024-11-03_12-55-19,14.395694017410278,141.1436426639557,91152,alex-MS-7996,192.168.100.115,141.1436426639557,10,1.9280012671166266e-05,32,f3a072ce
10,0.725,0.45901639344262296,0.7033734358847141,1730631366,checkpoint_000003,True,True,4,323f6cf1,2024-11-03_12-56-17,14.190268278121948,53.816930532455444,91634,alex-MS-7996,192.168.100.115,53.816930532455444,4,9.299768489566312e-05,16,323f6cf1
11,0.7333333333333333,0.0,26.666666666666668,1730631398,checkpoint_000001,True,True,2,ed712de5,2024-11-03_12-56-47,14.16011905670166,24.863504648208618,91891,alex-MS-7996,192.168.100.115,24.863504648208618,2,0.02689388221436171,4,ed712de5
12,0.7583333333333333,0.32558139534883723,0.4785970486700535,1730631541,checkpoint_000009,True,True,10,0f466bc7,2024-11-03_12-59-13,14.490376710891724,139.77552390098572,92073,alex-MS-7996,192.168.100.115,139.77552390098572,10,7.0599588467279005e-06,16,0f466bc7
13,0.7833333333333333,0.5517241379310345,0.4857054390013218,1730631690,checkpoint_000009,True,True,10,8006b829,2024-11-03_13-01-41,13.706538677215576,142.48451495170593,92551,alex-MS-7996,192.168.100.115,142.48451495170593,10,6.78816872429172e-06,16,8006b829
14,0.7,0.41935483870967744,0.5418404932444294,1730631812,checkpoint_000007,True,True,8,a8783492,2024-11-03_13-03-40,14.851412773132324,113.13583827018738,93029,alex-MS-7996,192.168.100.115,113.13583827018738,8,0.00010840078387662394,4,a8783492
15,0.7666666666666667,0.6,0.5466768592596054,1730631925,checkpoint_000007,True,True,8,ab34e55b,2024-11-03_13-05-36,14.310737133026123,110.97580623626709,93440,alex-MS-7996,192.168.100.115,110.97580623626709,8,0.0001710887399358635,8,ab34e55b
16,0.7333333333333333,0.42857142857142855,0.5007092823584874,1730632075,checkpoint_000009,True,True,10,d3bc67cc,2024-11-03_13-08-05,14.428010940551758,142.71318221092224,93860,alex-MS-7996,192.168.100.115,142.71318221092224,10,2.648657414335942e-06,4,d3bc67cc
17,0.725,0.0,27.5,1730632112,checkpoint_000001,True,True,2,27759d1c,2024-11-03_13-08-37,13.979550123214722,27.078685522079468,94339,alex-MS-7996,192.168.100.115,27.078685522079468,2,0.0012709980531708696,2,27759d1c
18,0.7666666666666667,0.5882352941176471,0.5227395755549272,1730632251,checkpoint_000009,True,True,10,4041b883,2024-11-03_13-11-02,15.00203013420105,139.32395458221436,94516,alex-MS-7996,192.168.100.115,139.32395458221436,10,1.8163017669526136e-05,8,4041b883
19,0.75,0.4444444444444444,0.48568790322169664,1730632406,checkpoint_000009,True,True,10,c8c7609c,2024-11-03_13-13-32,13.481855869293213,144.79006600379944,95008,alex-MS-7996,192.168.100.115,144.79006600379944,10,4.144337030461483e-06,2,c8c7609c
