,loss,f1_score,specificity,sensitivity,accuracy,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/learning_rate,config/batch_size,logdir
0,0.23973222446317474,0.8524590163934426,0.9550561797752809,0.8387096774193549,0.925,1732443679,checkpoint_000004,True,True,5,ef85e3fc,2024-11-24_12-21-28,58.17602014541626,291.4484543800354,42808,alex-MS-7996,192.168.100.115,291.4484543800354,5,0.00014709728738889868,4,ef85e3fc
1,0.6143620252609253,0.0,1.0,0.0,0.7083333333333334,1732443785,checkpoint_000001,True,True,2,b39fde4d,2024-11-24_12-23-13,48.98835277557373,100.20421862602234,43474,alex-MS-7996,192.168.100.115,100.20421862602234,2,0.0005878008460591914,8,b39fde4d
2,0.6209657073020936,0.0,1.0,0.0,0.6916666666666667,1732443908,checkpoint_000001,True,True,2,169b4a86,2024-11-24_12-25-15,56.810431480407715,116.02275466918945,43790,alex-MS-7996,192.168.100.115,116.02275466918945,2,0.000620944930833859,4,169b4a86
3,0.33973641296227775,0.821917808219178,0.9166666666666666,0.8333333333333334,0.8916666666666667,1732444158,checkpoint_000004,True,True,5,5935596e,2024-11-24_12-29-25,48.58999681472778,245.15378260612488,44121,alex-MS-7996,192.168.100.115,245.15378260612488,5,0.00016724905700757524,8,5935596e
4,0.5580087140202522,0.0,1.0,0.0,0.725,1732444318,checkpoint_000001,True,True,2,24599fa6,2024-11-24_12-32-05,76.5889368057251,155.05488777160645,44705,alex-MS-7996,192.168.100.115,155.05488777160645,2,1.8908132768980888e-06,2,24599fa6
5,0.7261132467072458,0.5106382978723404,1.0,0.34285714285714286,0.8083333333333333,1732444631,checkpoint_000003,True,True,4,36b7d612,2024-11-24_12-37-19,76.89445447921753,307.9498734474182,45116,alex-MS-7996,192.168.100.115,307.9498734474182,4,9.747179123240111e-05,2,36b7d612
6,0.5886151125033696,0.0,1.0,0.0,0.725,1732444752,checkpoint_000001,True,True,2,676d573f,2024-11-24_12-39-20,56.9017117023468,116.01751613616943,45751,alex-MS-7996,192.168.100.115,116.01751613616943,2,0.0005031664360839918,4,676d573f
7,0.23589087505436812,0.88,0.9176470588235294,0.9428571428571428,0.925,1732445049,checkpoint_000004,True,True,5,cb3e86ac,2024-11-24_12-44-16,56.98955416679382,291.81972336769104,46068,alex-MS-7996,192.168.100.115,291.81972336769104,5,0.00011254083605385217,4,cb3e86ac
8,0.32386002199103436,0.8333333333333334,1.0,0.7142857142857143,0.9166666666666666,1732445252,checkpoint_000003,True,True,4,5e694086,2024-11-24_12-47-40,48.98917818069458,197.95944046974182,46698,alex-MS-7996,192.168.100.115,197.95944046974182,4,8.393748183070807e-05,8,5e694086
9,0.13031572467104222,0.9428571428571428,0.9540229885057471,1.0,0.9666666666666667,1732445645,checkpoint_000004,True,True,5,9425a9a7,2024-11-24_12-54-13,77.1114354133606,388.04089736938477,47164,alex-MS-7996,192.168.100.115,388.04089736938477,5,3.325629617695222e-05,2,9425a9a7
