train_loss,val_loss,val_accuracy,val_f1_score,val_f2_score,val_f3_score,val_negative_predictive_value,val_positive_predictive_value,val_roc_auc,val_sensitivity,val_specificity,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.24186494946479797,0.6267545223236084,0.737500011920929,0.7555297017097473,0.8655641674995422,0.9097280502319336,0.949910581111908,0.6234390139579773,0.904159426689148,0.9586410522460938,0.5752979516983032,0,500,1760251054,checkpoint_000000,True,False,1,4cc48d01,2025-10-12_09-37-36,165.50192761421204,165.50192761421204,1396522,alex-MS-7996,192.168.1.241,165.50192761421204,1
0.23217685520648956,0.4801766872406006,0.8187500238418579,0.8114434480667114,0.8741944432258606,0.8973252773284912,0.9282814860343933,0.7247386574745178,0.932386040687561,0.9217134714126587,0.7432286143302917,1,1000,1760251158,checkpoint_000001,True,False,2,4cc48d01,2025-10-12_09-39-21,104.1750020980835,269.67692971229553,1396522,alex-MS-7996,192.168.1.241,269.67692971229553,2
0.07444816827774048,0.4893481433391571,0.7993749976158142,0.800744891166687,0.8855024576187134,0.9178881645202637,0.9519519805908203,0.6905781626701355,0.9370461702346802,0.9527326226234436,0.6868906021118164,2,1500,1760251263,checkpoint_000002,True,False,3,4cc48d01,2025-10-12_09-41-06,105.39180707931519,375.0687367916107,1396522,alex-MS-7996,192.168.1.241,375.0687367916107,3
0.49839073419570923,0.43755343556404114,0.84375,0.8346560597419739,0.8904882669448853,0.9107967615127563,0.9398692846298218,0.7556886076927185,0.942341685295105,0.9320531487464905,0.7789815664291382,3,2000,1760251370,checkpoint_000003,True,False,4,4cc48d01,2025-10-12_09-42-53,106.77770924568176,481.8464460372925,1396522,alex-MS-7996,192.168.1.241,481.8464460372925,4
0.013484524562954903,0.5570130348205566,0.7662500143051147,0.778436005115509,0.8833019733428955,0.9248310923576355,0.9660441279411316,0.6498516201972961,0.9504681825637817,0.970457911491394,0.6164680123329163,4,2500,1760251479,checkpoint_000004,True,False,5,4cc48d01,2025-10-12_09-44-42,108.74620389938354,590.592649936676,1396522,alex-MS-7996,192.168.1.241,590.592649936676,5
0.1761774718761444,0.4693879187107086,0.824999988079071,0.8198198080062866,0.8884239792823792,0.9139167666435242,0.9446749687194824,0.7263398170471191,0.9392690658569336,0.9409158229827881,0.7399783134460449,5,3000,1760251580,checkpoint_000005,True,False,6,4cc48d01,2025-10-12_09-46-22,100.46646308898926,691.0591130256653,1396522,alex-MS-7996,192.168.1.241,691.0591130256653,6
0.08649808168411255,0.3702164888381958,0.8799999952316284,0.868852436542511,0.9098712205886841,0.9244186282157898,0.9495695233345032,0.8081321716308594,0.9593003988265991,0.9394387006759644,0.8364030122756958,6,3500,1760251684,checkpoint_000006,True,False,7,4cc48d01,2025-10-12_09-48-07,104.63191866874695,795.6910316944122,1396522,alex-MS-7996,192.168.1.241,795.6910316944122,7
0.41821128129959106,0.44106048345565796,0.8831250071525574,0.8611729741096497,0.8584961295127869,0.8576075434684753,0.8956989049911499,0.8656716346740723,0.9482517242431641,0.8567208051681519,0.9024918675422668,7,4000,1760251788,checkpoint_000007,True,False,8,4cc48d01,2025-10-12_09-49-50,103.40849423408508,899.0995259284973,1396522,alex-MS-7996,192.168.1.241,899.0995259284973,8
0.3350564241409302,0.3854915499687195,0.8862500190734863,0.8712871074676514,0.894049346446991,0.9019033908843994,0.9293163418769836,0.8358209133148193,0.9575368165969849,0.9098966121673584,0.8689057230949402,8,4500,1760251888,checkpoint_000008,True,False,9,4cc48d01,2025-10-12_09-51-30,100.14980030059814,999.2493262290955,1396522,alex-MS-7996,192.168.1.241,999.2493262290955,9
0.024981621652841568,0.39412441849708557,0.8568750023841858,0.8500327467918396,0.9120292067527771,0.9347544312477112,0.9626666903495789,0.7635294198989868,0.9607775211334229,0.9586410522460938,0.782231867313385,9,5000,1760251989,checkpoint_000009,True,False,10,4cc48d01,2025-10-12_09-53-11,100.77558517456055,1100.024911403656,1396522,alex-MS-7996,192.168.1.241,1100.024911403656,10
