train_loss,val_loss,val_accuracy,val_f1_score,val_f2_score,val_f3_score,val_negative_predictive_value,val_positive_predictive_value,val_roc_auc,val_sensitivity,val_specificity,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7212400436401367,0.6790158748626709,0.7149999737739563,0.7406143546104431,0.8590657114982605,0.9074435234069824,0.949903666973114,0.6022201776504517,0.8914288282394409,0.9615952968597412,0.5341278314590454,0,250,1760523989,checkpoint_000000,True,False,1,ae31eb08,2025-10-15_13-26-31,159.79170513153076,159.79170513153076,3684048,alex-MS-7996,192.168.1.241,159.79170513153076,1
0.3509067893028259,0.5818845629692078,0.7574999928474426,0.773099422454834,0.8834536075592041,0.9275891184806824,0.971781313419342,0.639883816242218,0.9365981221199036,0.9763663411140442,0.5969663858413696,1,500,1760524129,checkpoint_000001,True,False,2,ae31eb08,2025-10-15_13-28-51,139.6895296573639,299.48123478889465,3684048,alex-MS-7996,192.168.1.241,299.48123478889465,2
0.3988531827926636,0.47093087434768677,0.8187500238418579,0.8148148059844971,0.8868501782417297,0.9137783050537109,0.945147693157196,0.7176603078842163,0.938616156578064,0.942392885684967,0.7280606627464294,2,750,1760524269,checkpoint_000002,True,False,3,ae31eb08,2025-10-15_13-31-11,140.0268850326538,439.50811982154846,3684048,alex-MS-7996,192.168.1.241,439.50811982154846,3
0.38741540908813477,0.4136173725128174,0.859375,0.8453608155250549,0.8820998072624207,0.8950662016868591,0.9245741963386536,0.7904884219169617,0.9464865326881409,0.9084194898605347,0.823401927947998,3,1000,1760524409,checkpoint_000003,True,False,4,ae31eb08,2025-10-15_13-33-31,140.05469918251038,579.5628190040588,3684048,alex-MS-7996,192.168.1.241,579.5628190040588,4
0.2927868664264679,0.46877121925354004,0.8356249928474426,0.8340693712234497,0.9139933586120605,0.9441508650779724,0.9768785834312439,0.7279735803604126,0.9569622874259949,0.9763663411140442,0.7323943376541138,4,1250,1760524550,checkpoint_000004,True,False,5,ae31eb08,2025-10-15_13-35-52,140.32405257225037,719.8868715763092,3684048,alex-MS-7996,192.168.1.241,719.8868715763092,5
0.5295336246490479,0.40873032808303833,0.8543750047683716,0.8478118777275085,0.9110050797462463,0.9342162013053894,0.9624664783477783,0.7599531412124634,0.9555124044418335,0.9586410522460938,0.7778981328010559,5,1500,1760524689,checkpoint_000005,True,False,6,ae31eb08,2025-10-15_13-38-11,139.54708766937256,859.4339592456818,3684048,alex-MS-7996,192.168.1.241,859.4339592456818,6
0.4583522379398346,0.3792218267917633,0.8681250214576721,0.8584842681884766,0.9085747003555298,0.9265962243080139,0.9529262185096741,0.7862407565116882,0.9599716663360596,0.9453471302986145,0.8114842772483826,6,1750,1760524829,checkpoint_000006,True,False,7,ae31eb08,2025-10-15_13-40-31,140.13667130470276,999.5706305503845,3684048,alex-MS-7996,192.168.1.241,999.5706305503845,7
0.5249146819114685,0.393446683883667,0.8824999928474426,0.8664772510528564,0.8868857026100159,0.8939038515090942,0.9228999018669128,0.8344733119010925,0.9547922611236572,0.9010339975357056,0.8689057230949402,7,2000,1760524969,checkpoint_000007,True,False,8,ae31eb08,2025-10-15_13-42-52,140.33896899223328,1139.9095995426178,3684048,alex-MS-7996,192.168.1.241,1139.9095995426178,8
1.0438802242279053,0.3804045617580414,0.8774999976158142,0.8651994466781616,0.9024389982223511,0.9155749678611755,0.9416767954826355,0.8095238208770752,0.9581993818283081,0.9290989637374878,0.8396533131599426,8,2250,1760525110,checkpoint_000008,True,False,9,ae31eb08,2025-10-15_13-45-12,140.12254071235657,1280.0321402549744,3684048,alex-MS-7996,192.168.1.241,1280.0321402549744,9
0.4374174177646637,0.4969010651111603,0.8362500071525574,0.8343868255615234,0.9133684039115906,0.9431266188621521,0.9755395650863647,0.7292817831039429,0.9625025987625122,0.9748892188072205,0.7345612049102783,9,2500,1760525253,checkpoint_000009,True,False,10,ae31eb08,2025-10-15_13-47-35,142.96837949752808,1423.0005197525024,3684048,alex-MS-7996,192.168.1.241,1423.0005197525024,10
