train_loss,val_loss,val_accuracy,val_f1_score,val_f2_score,val_f3_score,val_negative_predictive_value,val_positive_predictive_value,val_roc_auc,val_sensitivity,val_specificity,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6194112300872803,0.6794245839118958,0.7456250190734863,0.7522823810577393,0.8410452008247375,0.8754780888557434,0.9069400429725647,0.6397515535354614,0.841098427772522,0.9128507971763611,0.6229685544967651,0,125,1760294962,checkpoint_000000,True,False,1,f0171117,2025-10-12_21-49-24,79.54587006568909,79.54587006568909,1754971,alex-MS-7996,192.168.1.241,79.54587006568909,1
0.21936555206775665,0.7471400499343872,0.6937500238418579,0.7316538691520691,0.8659579753875732,0.9223971366882324,0.9800443649291992,0.5813751220703125,0.8909503221511841,0.9867060780525208,0.47887325286865234,1,250,1760295032,checkpoint_000001,True,False,2,f0171117,2025-10-12_21-50-35,70.17063856124878,149.71650862693787,1754971,alex-MS-7996,192.168.1.241,149.71650862693787,2
0.36037200689315796,0.624409556388855,0.7962499856948853,0.7732962369918823,0.8013836741447449,0.8112051486968994,0.8557807207107544,0.7306175827980042,0.8731050491333008,0.8212702870368958,0.7778981328010559,2,375,1760295102,checkpoint_000002,True,False,3,f0171117,2025-10-12_21-51-45,70.61294913291931,220.32945775985718,1754971,alex-MS-7996,192.168.1.241,220.32945775985718,3
0.12056884169578552,0.5239669680595398,0.8062499761581421,0.8012820482254028,0.8702311515808105,0.8959289193153381,0.9274755716323853,0.7078142762184143,0.9145103693008423,0.9231905341148376,0.7204766869544983,3,500,1760295173,checkpoint_000003,True,False,4,f0171117,2025-10-12_21-52-56,70.39070510864258,290.72016286849976,1754971,alex-MS-7996,192.168.1.241,290.72016286849976,4
0.27900582551956177,0.5884656310081482,0.746874988079071,0.7590720057487488,0.859375,0.8989713788032532,0.9345637559890747,0.6354581713676453,0.9106455445289612,0.942392885684967,0.6034669280052185,4,625,1760295246,checkpoint_000004,True,False,5,f0171117,2025-10-12_21-54-08,72.08933734893799,362.80950021743774,1754971,alex-MS-7996,192.168.1.241,362.80950021743774,5
0.2523950934410095,0.5419602990150452,0.8381249904632568,0.8156583905220032,0.8338183760643005,0.8400527834892273,0.8807339668273926,0.7870879173278809,0.9143054485321045,0.8463810682296753,0.8320693373680115,5,750,1760295316,checkpoint_000005,True,False,6,f0171117,2025-10-12_21-55-19,70.8537163734436,433.66321659088135,1754971,alex-MS-7996,192.168.1.241,433.66321659088135,6
0.636889636516571,0.5746692419052124,0.768750011920929,0.7815820574760437,0.8885905742645264,0.9310829639434814,0.9742709994316101,0.650934100151062,0.9377984404563904,0.9778434038162231,0.6153846383094788,6,875,1760295386,checkpoint_000006,True,False,7,f0171117,2025-10-12_21-56-29,69.79970359802246,503.4629201889038,1754971,alex-MS-7996,192.168.1.241,503.4629201889038,7
0.396506667137146,0.5159578323364258,0.7962499856948853,0.7985166907310486,0.885174036026001,0.9183963537216187,0.9529590010643005,0.6865037083625793,0.9344040155410767,0.9542097449302673,0.6803900599479675,7,1000,1760295457,checkpoint_000007,True,False,8,f0171117,2025-10-12_21-57-39,70.45958828926086,573.9225084781647,1754971,alex-MS-7996,192.168.1.241,573.9225084781647,8
1.3912428617477417,0.6383240222930908,0.7106249928474426,0.7417735457420349,0.8695083856582642,0.9224580526351929,0.9752066135406494,0.5958781242370605,0.9422440528869629,0.9822747707366943,0.5113759636878967,8,1125,1760295527,checkpoint_000008,True,False,9,f0171117,2025-10-12_21-58-49,70.19197392463684,644.1144824028015,1754971,alex-MS-7996,192.168.1.241,644.1144824028015,9
0.47449368238449097,0.5640354752540588,0.8075000047683716,0.8091697692871094,0.8957476019859314,0.9288762211799622,0.9638009071350098,0.6969050168991089,0.9386945366859436,0.9645494818687439,0.692307710647583,9,1250,1760295598,checkpoint_000009,True,False,10,f0171117,2025-10-12_22-00-00,70.74009799957275,714.8545804023743,1754971,alex-MS-7996,192.168.1.241,714.8545804023743,10
