train_loss,val_loss,val_accuracy,val_f1_score,val_f2_score,val_f3_score,val_negative_predictive_value,val_positive_predictive_value,val_roc_auc,val_sensitivity,val_specificity,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9725923538208008,0.9097135663032532,0.5443750023841858,0.6399999856948853,0.7988165616989136,0.870850682258606,0.8849206566810608,0.4807121753692627,0.647104799747467,0.95716392993927,0.24160346388816833,0,250,1760399718,checkpoint_000000,True,False,1,cf40dc3e,2025-10-14_02-55-20,92.8399920463562,92.8399920463562,2641182,alex-MS-7996,192.168.1.241,92.8399920463562,1
0.8012810349464417,0.919895350933075,0.5249999761581421,0.6387832760810852,0.8125755786895752,0.8936170339584351,0.9710982441902161,0.4709179997444153,0.7689218521118164,0.9926144480705261,0.18201516568660736,1,500,1760399802,checkpoint_000001,True,False,2,cf40dc3e,2025-10-14_02-56-44,83.8197112083435,176.6597032546997,2641182,alex-MS-7996,192.168.1.241,176.6597032546997,2
0.9639030694961548,0.7815206050872803,0.6756250262260437,0.6930810213088989,0.7872111797332764,0.8245391845703125,0.8447098731994629,0.5779092907905579,0.7717448472976685,0.8655834794044495,0.53629469871521,2,750,1760399885,checkpoint_000002,True,False,3,cf40dc3e,2025-10-14_02-58-08,83.81801080703735,260.47771406173706,2641182,alex-MS-7996,192.168.1.241,260.47771406173706,3
0.4672847390174866,0.7677375078201294,0.6200000047683716,0.6849740743637085,0.8343852758407593,0.8998094201087952,0.9538905024528503,0.5275338888168335,0.8453408479690552,0.9763663411140442,0.3586132228374481,3,1000,1760399969,checkpoint_000003,True,False,4,cf40dc3e,2025-10-14_02-59-31,83.77613687515259,344.25385093688965,2641182,alex-MS-7996,192.168.1.241,344.25385093688965,4
0.4397493898868561,0.7873701453208923,0.640625,0.6959280967712402,0.8388577103614807,0.9005063772201538,0.9507771730422974,0.5420098900794983,0.833304762840271,0.9719350337982178,0.3976164758205414,4,1250,1760400053,checkpoint_000004,True,False,5,cf40dc3e,2025-10-14_03-00-55,83.90760135650635,428.161452293396,2641182,alex-MS-7996,192.168.1.241,428.161452293396,5
1.0628660917282104,0.7211254239082336,0.6974999904632568,0.7211981415748596,0.8308998942375183,0.8752796649932861,0.905730128288269,0.5911237001419067,0.8244773745536804,0.9246676564216614,0.5308775901794434,5,1500,1760400137,checkpoint_000005,True,False,6,cf40dc3e,2025-10-14_03-02-19,83.61305046081543,511.7745027542114,2641182,alex-MS-7996,192.168.1.241,511.7745027542114,6
0.5922471880912781,0.678507387638092,0.6893749833106995,0.7270730137825012,0.8592938780784607,0.9147436618804932,0.9671052694320679,0.5786713361740112,0.875625491142273,0.9778434038162231,0.47778981924057007,6,1750,1760400221,checkpoint_000006,True,False,7,cf40dc3e,2025-10-14_03-03-43,83.61878395080566,595.3932867050171,2641182,alex-MS-7996,192.168.1.241,595.3932867050171,7
0.3971160352230072,0.6678814888000488,0.7537500262260437,0.7337837815284729,0.7732839584350586,0.7874130010604858,0.8318694829940796,0.6762142181396484,0.8495849370956421,0.8020679354667664,0.7183098793029785,7,2000,1760400305,checkpoint_000007,True,False,8,cf40dc3e,2025-10-14_03-05-07,84.07324957847595,679.466536283493,2641182,alex-MS-7996,192.168.1.241,679.466536283493,8
0.88041752576828,0.7910031676292419,0.6349999904632568,0.6964656710624695,0.8470290899276733,0.912806510925293,0.980169951915741,0.5372895002365112,0.870174765586853,0.9896602630615234,0.3748645782470703,8,2250,1760400390,checkpoint_000008,True,False,9,cf40dc3e,2025-10-14_03-06-32,84.92990016937256,764.3964364528656,2641182,alex-MS-7996,192.168.1.241,764.3964364528656,9
0.3870670199394226,0.6949915289878845,0.6974999904632568,0.7293064594268799,0.8536266088485718,0.9050527215003967,0.9488752484321594,0.5868586897850037,0.8737579584121704,0.9630723595619202,0.5027085542678833,9,2500,1760400473,checkpoint_000009,True,False,10,cf40dc3e,2025-10-14_03-07-56,83.78008818626404,848.1765246391296,2641182,alex-MS-7996,192.168.1.241,848.1765246391296,10
